ID,Prestataires,Nom_Presta,Objet_du_Contact,Sous-catégorie,Message,Humeur,Date,Interlocuteur,Status,Taiter_Date,Humeur_apres,Object_id,Traitable;
9360a373,ec935805,,Partenaire d'une action B To C,,Participe à Entre 2 Z'Arts 2024 en tant qu'artisans,😃,19/05/2024,l.calpetard@otisud.com,Traitée,21/05/2024 00:00:00,,59341748,;
a14f11fa,DiRo9050Ax,,Partenaire d'une action B To C,,Participe à Entre 2 Z'Arts 2024,😃,19/05/2024,l.calpetard@otisud.com,Traitée,21/05/2024 00:00:00,,rec9NRcmJVUBycs8Z,;
59d6f714,GuJo18883O,,Partenaire d'une action B To C,,Participe à Entre 2 Z'Arts 2024 en tant qu'artisans,😃,19/05/2024,l.calpetard@otisud.com,Traitée,21/05/2024 00:00:00,,recjVuOypOyayuqqy,;
8dfe8b4d,BeBe1856O6,,Partenaire d'une action B To C,,Participe à Entre 2 Z'Arts 2024 en tant qu'artisans,😃,19/05/2024,l.calpetard@otisud.com,Traitée,21/05/2024 00:00:00,,recZUGINnXHGGNbNs,;
03c19393,Jo2046w6,,Partenaire d'une action B To C,,Participe à Entre 2 Z'Arts 2024 en tant qu'artisans,😃,19/05/2024,l.calpetard@otisud.com,Traitée,21/05/2024 00:00:00,,recHDhvcAecymLeQG,;
69f9cd66,DoMa3884ZM,,Partenaire d'une action B To C,,Participe à Entre 2 Z'Arts 2024 en tant qu'artisans,😃,19/05/2024,l.calpetard@otisud.com,Traitée,21/05/2024 00:00:00,,recSXukgrBtDS4eSW,;
d4bf2afc,bn,,Partenaire d'une action B To C,,Participe à Entre 2 Z'Arts 2024 en tant qu'artisans,😃,19/05/2024,l.calpetard@otisud.com,Traitée,21/05/2024 00:00:00,,recgkUO7n15hZKgVW,;
52b2bde7,0685157d,,Partenaire d'une action B To C,,Participe à Entre 2 Z'Arts 2024 en tant qu'artisans,😃,19/05/2024,l.calpetard@otisud.com,Traitée,21/05/2024 00:00:00,,24559a4f,;
22b0a135,4381FE,,Partenaire d'une action B To C,,Participe à Entre 2 Z'Arts 2024 en tant qu'artisans,😃,19/05/2024,l.calpetard@otisud.com,Traitée,21/05/2024 00:00:00,,recbqR9yn4YRURgzC,;
da5a367c,3c219050,,Partenaire d'une action B To C,,Participe à Entre 2 Z'Arts 2024 en tant qu'artisans,😃,19/05/2024,l.calpetard@otisud.com,Traitée,21/05/2024 00:00:00,,bdc469ed,;
10c2ce39,8ffc87c4,,Partenaire d'une action B To C,,Participe à Entre 2 Z'Arts 2024 en tant qu'artisans,😃,19/05/2024,l.calpetard@otisud.com,Traitée,21/05/2024 00:00:00,,3a638741,;
b1176a93,LeJo10743d,,Fermeture provisoire,,fermeture temporaire prolongée pour 1 an sup (presta a appelé le 21/05/24) > jusqu'au 31 juillet 2025,🤔,21/05/2024,m.lallement@otisud.com,Traitée,21/05/2024 00:00:00,,rec9U1L9JFSF6w2UT,;
c9d00548,LeJo10743d,,Accompagnement Taxe de séjour,,fermeture temporaire a enregistrer en plateforme : 31/07/2024 au 31/07/2025 (appel du presta le 21/05/24),😃,21/05/2024,m.lallement@otisud.com,Traitée,21/05/2024 00:00:00,,rec9U1L9JFSF6w2UT,;
d9ba1d5f,b986b9ad,,Accompagnement Taxe de séjour,,attestation de fermeture en attente (envoyé par mail le 26 oct 2023),🤔,22/05/2024,m.lallement@otisud.com,Traitée,19/04/2026 00:00:00,,63d77262,;
4c14cdbb,ChMi8636sv,,Accompagnement Taxe de séjour,,fermeture signalée et doc envoyé au presta en février 2024,🤔,22/05/2024,m.lallement@otisud.com,Traitée,19/04/2026 00:00:00,,recOHVqWlqR7VchDk,;
7262c9dd,PaGi4647Pd,,Accompagnement Taxe de séjour,,fermeture définitive signalée,🤔,22/05/2024,m.lallement@otisud.com,Traitée,02/08/2025 00:00:00,,rec2ovEfKMtRR6mtB,;
674e4cb3,GoAl1210Vt,,Accompagnement Taxe de séjour,,fermeture déf : changement du nom de la fiche sur la plateforme et de la capacité // précedement il n'y avait qu'une fiche pr les 2 hb,🤔,22/05/2024,m.lallement@otisud.com,Traitée,19/04/2026 00:00:00,,rec8iE3TifuN54Xqg,;
51ad5ec6,MuJi1689uM,,Fermeture définitive,,fermeture déf signalée sur sa page fb : post du 9 janvier 2024,🤔,22/05/2024,m.lallement@otisud.com,Traitée,22/05/2024 00:00:00,,recmsSJaBNWrrgQJS,;
26b6ae1f,GrMa7622nr,,Accompagnement Taxe de séjour,,fermeture signalée par mail,🤔,22/05/2024,m.lallement@otisud.com,Traitée,22/05/2024 00:00:00,,recniIbY7hhxvXBg2,;
95357708,MuJi1689uM,,Accompagnement Taxe de séjour,,fermeture définitive : reversement et déclarations en attente + doc fermeture,🤔,22/05/2024,m.lallement@otisud.com,A traiter,,,recmsSJaBNWrrgQJS,;
ca1078d6,1b95a7a1,,Accompagnement Taxe de séjour,,signalement fermeture définitive envoyé sur la plateforme,🤔,22/05/2024,m.lallement@otisud.com,Traitée,03/08/2024 00:00:00,,0901db49,;
0a4e863f,936cc83f,,Accompagnement Taxe de séjour,,ouverture de compte,🤔,22/05/2024,m.lallement@otisud.com,Traitée,27/05/2024 00:00:00,,d89874c1,;
"e422ce9f,d558b47e,,Demande d'attestation OTI,,""Mail reçu le 21/05 :";
Nous avons rencontré l'IRT et allons intégrer leur plateforme de commercialisation pour la partie transport.;
"Comme nous ne sommes pas encore  labellisé Qualité tourisme, serait -il possible d'avoir une attestation de votre part ?"""""",😃,23/05/2024,n.chevalier@otisud.com,Traitée,23/05/2024 00:00:00,,a1a9fa58,";
224950c8,CaIs7608Vk,,Modification infos BDD,,souhaite maj,😃,23/05/2024,a.mir@otisud.com,Traitée,23/05/2024 00:00:00,,recqq8LMuPaRzKLFp,;
c7cfeeeb,84d81589,,Promotion Facebook,,souhaite avoir une promo,😃,23/05/2024,n.chevalier@otisud.com,Traitée,17/07/2024 00:00:00,,b652da63,;
"3ac158c7,50fbbeb7,,Promotion  Explore,,""souhaite avoir une promo, mail reçu le 23/05/2024 :";
"Je souhaiterai aussi par la suite être visible sur votre magazine."""""",😃,24/05/2024,n.chevalier@otisud.com,Traitée,24/05/2024 00:00:00,,72938470,";
"0fa35394,CaIs7608Vk,,""Problème  juridique, Sirene"",,test test,😃,24/05/2024,a.mir@otisud.com,Traitée,24/05/2024 00:00:00,,recqq8LMuPaRzKLFp,";
6430c4e2,6c37b814,,Accompagnement Taxe de séjour,,Suite à son courrier voulait parler à un responsable,😃,24/05/2024,a.mir@otisud.com,Traitée,24/05/2024 00:00:00,,b54365c5,;
c5de4b76,PeIs4458oV,,Labels et classements étoiles,,audit blanc à progrmmer,😃,24/05/2024,a.mir@otisud.com,Traitée,24/05/2024 00:00:00,,recOk422JMgj9tU8L,;
6fe633cf,KiCh8378Go,,Participants d'un atelier presta,,A participé à l'atelier numérique 1,😃,24/05/2024,a.mir@otisud.com,Traitée,24/05/2024 00:00:00,,recw7koVvxLQYlR3r,;
6ecab096,JoQu5523aZ,,Participants d'un atelier presta,,A participé à l'atelier numérique 1,😃,24/05/2024,a.mir@otisud.com,Traitée,24/05/2024 00:00:00,,rec5Xr38CzqCc6d1f,;
60d421c7,45991727,,Participants d'un atelier presta,,A participé à l'atelier numérique 1,😃,24/05/2024,a.mir@otisud.com,Traitée,24/05/2024 00:00:00,,113a206c,;
ca1f269c,aff47b1e,,Participants d'un atelier presta,,A participé à l'atelier numérique 1,😃,24/05/2024,a.mir@otisud.com,Traitée,24/05/2024 00:00:00,,f782fb59,;
c496b50f,50fbbeb7,,Participants d'un atelier presta,,A participé à l'atelier numérique 1,😃,24/05/2024,a.mir@otisud.com,Traitée,24/05/2024 00:00:00,,72938470,;
cc8911cb,VeJe6124sx,,Participants d'un atelier presta,,A participé à l'atelier numérique 1,😃,24/05/2024,a.mir@otisud.com,Traitée,24/05/2024 00:00:00,,recfcEj0VScC9avif,;
08a18d3d,84d81589,,Participants d'un atelier presta,,A participé à l'atelier numérique 1,😃,24/05/2024,a.mir@otisud.com,Traitée,24/05/2024 00:00:00,,b652da63,;
53ee2974,204d661e,,Participants d'un atelier presta,,A participé à l'atelier numérique 1,😃,24/05/2024,a.mir@otisud.com,Traitée,24/05/2024 00:00:00,,3619adfc,;
2d1380c3,b803d1e2,,Participants d'un atelier presta,,A participé à l'atelier numérique 1,😃,24/05/2024,a.mir@otisud.com,Traitée,24/05/2024 00:00:00,,9239e8d7,;
b0933fed,f59beb40,,Participants d'un atelier presta,,A participé à l'atelier numérique 1,😃,24/05/2024,a.mir@otisud.com,Traitée,24/05/2024 00:00:00,,c93fda30,;
89f64f2f,bc9d622a,,Participants d'un atelier presta,,A participé à l'atelier numérique 1,😃,24/05/2024,a.mir@otisud.com,Traitée,24/05/2024 00:00:00,,b21791cd,;
36ab8885,7cde3292,,Participants d'un atelier presta,,A participé à l'atelier numérique 1,😃,24/05/2024,a.mir@otisud.com,Traitée,24/05/2024 00:00:00,,c9df1840,;
f169d3ef,JaRé2408fS,,Participants d'un atelier presta,,A participé à l'atelier numérique 1 (Maëlle),😃,24/05/2024,a.mir@otisud.com,Traitée,24/05/2024 00:00:00,,recCSnhcZo4XxocjX,;
"7b0b109c,e4b311d0,,Participants d'un atelier presta,,""A demander à participer à l'atelier numérique 1, mais n'est pas venu"",🤔,24/05/2024,a.mir@otisud.com,Traitée,24/05/2024 00:00:00,,d05d63f5,";
"5b54b680,d8bbff51,,Participants d'un atelier presta,,""A demandé à participer à l'atelier numérique 1, maisn n'est pas venu"",🤔,24/05/2024,a.mir@otisud.com,Traitée,24/05/2024 00:00:00,,fb779ec7,";
"4c7f5b33,WoPa3647Jb,,Accompagnement Taxe de séjour,,""A payé en doublon, veut etre rembourser. A fait courrier au Président"",🤔,27/05/2024,a.mir@otisud.com,Traitée,07/08/2024 00:00:00,,rec3Z4Wn2JbHxb2lU,";
"d6c3e134,6c37b814,,Accompagnement Taxe de séjour,,""Même question, AM l'a eu au tel, il semble avoir compris. Une chose sûre : NE PREND PAS DE TOURISTE ORIENTE PAR LES CES, ne reçoit pas de grand public. Ses actions sont sous convention rectorat ou autre..."",🤔,27/05/2024,a.mir@otisud.com,Traitée,27/05/2024 00:00:00,,b54365c5,";
"e4de9f7c,e1f6463a,,Demande signalétique,Nouveaux panneaux,""Demande un panneau, via Léa"",😃,27/05/2024,a.mir@otisud.com,A traiter,,,221b69ff,";
2343caef,TéJe6321tE,,Promotion SIT (reunion.fr),,demande de màj de sa fiche,😃,27/05/2024,n.chevalier@otisud.com,Traitée,27/05/2024 00:00:00,,recKsK9PlCgoN4rKl,;
"3b3334e7,GuJo18883O,,Promotion  Explore,,""Parution dans explore :";
"n°2, 3, 7, 10, 12, 13 + edition eco responsable"",😃,27/05/2024,n.chevalier@otisud.com,Traitée,27/05/2024 00:00:00,,recjVuOypOyayuqqy,";
"b9ff629c,19a5e529,,Promotion  Explore,,""Parution dans explore : ";
"n°14"",😃,27/05/2024,n.chevalier@otisud.com,Traitée,27/05/2024 00:00:00,,4e8d0851,";
"148faad2,982c2e61,,Promotion  Explore,,""Parution dans explore : ";
"n°14"",😃,27/05/2024,n.chevalier@otisud.com,Traitée,27/05/2024 00:00:00,,2ee06406,";
"72b0b8d0,4f0100db,,Promotion  Explore,,""Parution dans explore : ";
"n°14"",😃,27/05/2024,n.chevalier@otisud.com,Traitée,27/05/2024 00:00:00,,fe7f6bb2,";
"2056f1d0,2e4e1fb3,,Promotion  Explore,,""Parution dans explore : ";
"n°14"",😃,27/05/2024,n.chevalier@otisud.com,Traitée,27/05/2024 00:00:00,,71f48e35,";
"81c4695b,FoLa3785wc,,Promotion  Explore,,""Parution dans explore :";
"n°13"",😃,27/05/2024,n.chevalier@otisud.com,Traitée,27/05/2024 00:00:00,,recMly52v6SDy4MSb,";
"7a253967,8ffc87c4,,Promotion  Explore,,""Parution dans explore :";
"n°11, 13"",😃,27/05/2024,n.chevalier@otisud.com,Traitée,20/09/2024 00:00:00,,3a638741,";
"18629de5,eb989730,,Promotion  Explore,,""Parution dans explore :";
"n°13"",😃,27/05/2024,n.chevalier@otisud.com,Traitée,27/05/2024 00:00:00,,a59d0ac7,";
"12996bd2,DeWi2027pc,,Promotion  Explore,,""Parution dans explore :";
"n°13"",😃,27/05/2024,n.chevalier@otisud.com,Traitée,27/05/2024 00:00:00,,recyo9vN3jZJkMCaG,";
"522202f9,PoEr4323a3,,Promotion  Explore,,""Parution dans explore :";
"n°13"",😃,27/05/2024,n.chevalier@otisud.com,Traitée,27/05/2024 00:00:00,,recyxKNuVVPqRhSTR,";
"c63de501,883a551d,,Promotion  Explore,,""Parution dans explore :";
"n°13"",😃,27/05/2024,n.chevalier@otisud.com,Traitée,27/05/2024 00:00:00,,191a90db,";
"cd5a921f,cc1819b6,,Promotion  Explore,,""Parution dans explore :";
"n°13"",😃,27/05/2024,n.chevalier@otisud.com,Traitée,27/05/2024 00:00:00,,387ab275,";
"87fc1c0a,JoQu5523aZ,,Promotion  Explore,,""Parution dans explore :";
"n°10"",😃,27/05/2024,n.chevalier@otisud.com,Traitée,27/05/2024 00:00:00,,rec5Xr38CzqCc6d1f,";
"fb9a1fcc,hAr7621FF,,Promotion  Explore,,""Parution dans explore :";
"n°10"",😃,27/05/2024,n.chevalier@otisud.com,Traitée,27/05/2024 00:00:00,,recKw9Ovn2xu93E1C,";
"787359d3,MaSt3380XT,,Promotion  Explore,,""Parution dans explore :";
"n°10"",😃,27/05/2024,n.chevalier@otisud.com,Traitée,27/05/2024 00:00:00,,recR9kjiaOAoduSpN,";
f8db8107,5fa9446f,,Promotion SIT (reunion.fr),,formulaire à transmettre,😃,29/05/2024,n.chevalier@otisud.com,Traitée,29/05/2024 00:00:00,,cc7deed2,;
19436a60,b7539ae7,,Accompagnement Taxe de séjour,,faire courrier d'ouverture pour la conciergerie,🤔,30/05/2024,m.lallement@otisud.com,Traitée,17/07/2024 00:00:00,,4c3dc7d8,;
7a290c43,6c11a21a,,Accompagnement Taxe de séjour,,pb avec booking et le reversement de la taxe,😃,30/05/2024,n.chevalier@otisud.com,Traitée,30/05/2024 00:00:00,,a80daa2c,;
0eb6d4db,b3121202,,Accompagnement Taxe de séjour,,n'arrive pas à activer son compte : code d'activation non valide,🤔,31/05/2024,m.lallement@otisud.com,Traitée,17/06/2024 00:00:00,,56570bad,;
"a7368eac,72A8FE0087,,Autres,,""mail reçu sur l'adresse de l'accueil  de la part de richard.dumont@jpocean.fr : Bonjour,";
Nous intervenons pour un financement SNC pour le gite Le Palmier à Saint Philippe et nous avons besoin de recueillir l'attestation de classement touristique afin de justifier de la demande.;
Je vous remercie d'avance de votre envoi.;
"Cordialement."",🤔,03/06/2024,m.lallement@otisud.com,Traitée,20/06/2024 00:00:00,,34636f32,";
8f9c96bc,BiRo8969DQ,,Accompagnement Taxe de séjour,,a reçu le mail d'invitation a déclarer et ne comprend pas pourquoi puisqu'il a déjà déclaré....,🤔,05/06/2024,m.lallement@otisud.com,Traitée,05/06/2024 00:00:00,,recjRyPmd9ypRv496,;
bfc41a8a,RoMa7796sc,,Fermeture provisoire,,Courrier fermeture provisoire transmis par mail le 05/06,😃,05/06/2024,n.chevalier@otisud.com,Traitée,19/04/2026 00:00:00,,recQj57Xv9jXL2umf,;
152eeecf,JaMa3743t8,,Partenaire d'une action B To C,,Souhaiterait apparaitre dans le mag explore. Echange de mail dans le cadre du sponsoring pour la fete vacoa ou elle offre un lot,😃,05/06/2024,m.lauret@otisud.com,Traitée,20/06/2024 00:00:00,,recsiobm7nPsxCU8B,;
52c74d9c,f2552f83,,Partenaire d'une action B To C,,devis ateliers fête vacoa,😃,05/06/2024,n.chevalier@otisud.com,Traitée,05/06/2024 00:00:00,,91782aad,;
fb6d98ac,DoDa3126Sa,,Partenaire d'une action B To C,,devis ateliers fête vacoa,😃,05/06/2024,n.chevalier@otisud.com,Traitée,05/06/2024 00:00:00,,recTnUeCbJOndXMtv,;
663ad3b3,9fe3fe5f,,Partenaire d'une action B To C,,devis ateliers fête vacoa,😃,05/06/2024,n.chevalier@otisud.com,Traitée,05/06/2024 00:00:00,,0dc15fb6,;
00d8e553,204d661e,,Partenaire d'une action B To C,,devis ateliers fête vacoa,😃,05/06/2024,n.chevalier@otisud.com,Traitée,05/06/2024 00:00:00,,3619adfc,;
1d5c61cf,0cd26af7,,Partenaire d'une action B To C,,devis ateliers fête vacoa,😃,05/06/2024,n.chevalier@otisud.com,Traitée,05/06/2024 00:00:00,,f33f1d02,;
7f761f8e,0cd26af7,,Partenaire d'une action B To C,,devis ateliers fête vacoa,😃,05/06/2024,n.chevalier@otisud.com,Traitée,20/06/2024 00:00:00,,f33f1d02,;
a321b748,73133f22,,Partenaire d'une action B To C,,devis ateliers fête vacoa,😃,05/06/2024,n.chevalier@otisud.com,Traitée,05/06/2024 00:00:00,,79b55a85,;
497322c0,RoSy8220aP,,Partenaire d'une action B To C,,devis ateliers fête vacoa,😃,05/06/2024,n.chevalier@otisud.com,Traitée,05/06/2024 00:00:00,,recBUeYnswL1StoWc,;
1833944a,GuJo18883O,,Partenaire d'une action B To C,,devis ateliers fête vacoa,😃,05/06/2024,n.chevalier@otisud.com,Traitée,05/06/2024 00:00:00,,recjVuOypOyayuqqy,;
fa48e57b,7cde3292,,Partenaire d'une action B To C,,devis ateliers fête vacoa,😃,05/06/2024,n.chevalier@otisud.com,Traitée,05/06/2024 00:00:00,,c9df1840,;
369a2d54,JaMa3743t8,,Partenaire d'une action B To C,,offre un lot,😃,05/06/2024,n.chevalier@otisud.com,Traitée,05/06/2024 00:00:00,,recsiobm7nPsxCU8B,;
9a1294b6,ff4b137b,,Partenaire d'une action B To C,,offre un lot,😃,05/06/2024,n.chevalier@otisud.com,Traitée,05/06/2024 00:00:00,,f8006f39,;
de7f4891,6a588597,,Partenaire d'une action B To C,,offre un lot,😃,05/06/2024,n.chevalier@otisud.com,Traitée,05/06/2024 00:00:00,,34b3834f,;
b8198c97,9fe3fe5f,,Partenaire d'une action B To C,,offre un lot fête vacoa,😃,05/06/2024,n.chevalier@otisud.com,Traitée,05/06/2024 00:00:00,,0dc15fb6,;
c713f017,PayE,,Partenaire d'une action B To C,,offre un lot fête vacoa,😃,05/06/2024,n.chevalier@otisud.com,Traitée,05/06/2024 00:00:00,,reciRau4N0LIOVTld,;
430ad2c4,73133f22,,Partenaire d'une action B To C,,Souhaite offrir des lots pour la fete vacoa. ne sait pas comment procéder,🤔,06/06/2024,m.lauret@otisud.com,Traitée,20/06/2024 00:00:00,,79b55a85,;
8884cc20,936cc83f,,Promotion SIT (reunion.fr),,formulaire a envoyer,😃,07/06/2024,m.lallement@otisud.com,Traitée,10/06/2024 00:00:00,,d89874c1,;
ec1e60ea,936cc83f,,Promotion Facebook,,souhaite une promo sur la page FB,😃,07/06/2024,m.lallement@otisud.com,Traitée,27/06/2024 00:00:00,,d89874c1,;
d7575f60,2f33662b,,Modification infos BDD,,changement de SIRENE : envoi de son KBIS,🤔,10/06/2024,m.lallement@otisud.com,Traitée,10/06/2024 00:00:00,,6e56232a,;
e3210246,LiDa2756zp,,Fermeture définitive,,vends sa structure,😃,10/06/2024,n.chevalier@otisud.com,Traitée,19/04/2026 00:00:00,,rec7tVqsIQR6g76PL,;
8d9d5aec,2ea07687,,Accompagnement Taxe de séjour,,besoin d'aide pour déclarer,🤔,10/06/2024,n.chevalier@otisud.com,Traitée,10/06/2024 00:00:00,,556d81ef,;
"29b1116a,9fe3fe5f,,Promotion  Explore,,""Parution dans explore :";
"n°10"",😃,10/06/2024,n.chevalier@otisud.com,Traitée,10/06/2024 00:00:00,,0dc15fb6,";
"b54d2720,MoBe4189Td,,Promotion  Explore,,""Parution mag explore :";
"n°8, 10, 15"",😃,10/06/2024,n.chevalier@otisud.com,Traitée,20/09/2024 00:00:00,,recZ5vAJg2NRKxakb,";
"6096f6db,HoFr3905vt,,Promotion  Explore,,""Parution mag explore :";
"n°10"",😃,10/06/2024,n.chevalier@otisud.com,Traitée,20/09/2024 00:00:00,,rec9VUy4xPzBe6RkX,";
"f1c93b78,2b96c273,,Promotion  Explore,,""Parution mag explore :";
"n°15"",😃,10/06/2024,n.chevalier@otisud.com,Traitée,10/06/2024 00:00:00,,96b0af71,";
"5f90f39d,fcd5cfa2,,Promotion  Explore,,""Parution mag explore :";
"n°15"",😃,10/06/2024,n.chevalier@otisud.com,Traitée,10/06/2024 00:00:00,,c8b60ca4,";
"060fd3d6,LeAi0399yL,,Promotion  Explore,,""Parution mag explore :";
"n°1 et 15"",😃,10/06/2024,n.chevalier@otisud.com,Traitée,10/06/2024 00:00:00,,recsIeI9EbAWzHyOB,";
"dae904ca,1f8ebfd6,,Promotion  Explore,,""Parution mag explore :";
"n°15"",😃,10/06/2024,n.chevalier@otisud.com,Traitée,20/09/2024 00:00:00,,69f746b8,";
"7bad4114,VeJe6124sx,,Promotion  Explore,,""Parution mag explore :";
"n°15"",😃,10/06/2024,n.chevalier@otisud.com,Traitée,10/06/2024 00:00:00,,59D0EA4483,";
"96beaff0,BoFa5601gs,,Promotion  Explore,,""Parution mag explore :";
"n°15"",😃,10/06/2024,n.chevalier@otisud.com,Traitée,10/06/2024 00:00:00,,recOgVXEaxn2YOO2r,";
"b0d02c04,HoDi9793mU,,Promotion  Explore,,""Parution mag explore :";
"n°8"",😃,10/06/2024,n.chevalier@otisud.com,Traitée,10/06/2024 00:00:00,,recpoMrt052WGicmB,";
"5a26d7ea,TuAn6462nS,,Promotion  Explore,,""Parution mag explore :";
"n°2, 8 et 11"",😃,10/06/2024,n.chevalier@otisud.com,Traitée,10/06/2024 00:00:00,,recijAQ80kP0c42bK,";
"2c6df689,OrCh0903yq,,Promotion  Explore,,""Parution mag explore :";
"n°8"",😃,10/06/2024,n.chevalier@otisud.com,Traitée,10/06/2024 00:00:00,,rec6dejyDi7Joy3vA,";
"55aa2090,BoCa1356iz,,Promotion  Explore,,""Parution mag explore :";
"n°1 et 8"",😃,10/06/2024,n.chevalier@otisud.com,Traitée,10/06/2024 00:00:00,,rec3tQoHttdUUoQed,";
"055f6c07,LaAg5485tm,,Promotion  Explore,,""Parution mag explore :";
"n°8"",😃,10/06/2024,n.chevalier@otisud.com,Traitée,10/06/2024 00:00:00,,recaxc7Ea190mLHD4,";
"3c2ea688,LaRu94142r,,Promotion  Explore,,""Parution mag explore :";
"n°8 et 11"",😃,10/06/2024,n.chevalier@otisud.com,Traitée,20/09/2024 00:00:00,,recMgWQrTWMVok83m,";
"66cd6b40,LeMu2704ll,,Promotion  Explore,,""Parution mag explore :";
"n°11 et 5"",😃,10/06/2024,n.chevalier@otisud.com,Traitée,10/06/2024 00:00:00,,rec1YVOft2oXH4wUP,";
"018f790c,a19794bf,,Promotion  Explore,,""Parution mag explore :";
"n°11"",😃,10/06/2024,n.chevalier@otisud.com,Traitée,10/06/2024 00:00:00,,883cb1c2,";
6b277fd0,72616364,,Promotion Facebook,,Souhaite avoir une promo,😃,11/06/2024,n.chevalier@otisud.com,Traitée,27/06/2024 00:00:00,,2a048de0,;
713c56c0,72616364,,Promotion SIT (reunion.fr),,transmettre formulaire,😃,11/06/2024,n.chevalier@otisud.com,Traitée,11/06/2024 00:00:00,,2a048de0,;
8d06ed33,9d392cb0,,Accompagnement Taxe de séjour,,ouverture de compte,😃,11/06/2024,m.lallement@otisud.com,Traitée,11/06/2024 00:00:00,,4c3dc7d8,;
a1d2f339,9d392cb0,,Modification infos BDD,,envoi d'infos sur l'hébergement par mail,😃,11/06/2024,m.lallement@otisud.com,Traitée,11/06/2024 00:00:00,,4c3dc7d8,;
9583a8e6,654e374d,,Accompagnement Taxe de séjour,,ajout TDS sous Billikers,🤔,11/06/2024,m.lallement@otisud.com,Traitée,11/06/2024 00:00:00,,343986c3,;
c02ce5d2,f912ae82,,Accompagnement Taxe de séjour,,ouverture à faire,😃,14/06/2024,n.chevalier@otisud.com,Traitée,14/06/2024 00:00:00,,2613753f,;
f4f0a534,LeDo4493Tv,,Accompagnement Taxe de séjour,,ouverture hbgt à faire,😃,17/06/2024,n.chevalier@otisud.com,Traitée,17/06/2024 00:00:00,,cc970d55,;
ff20310b,eccb7df7,,Accompagnement Taxe de séjour,,ouverture d'un nouvel hébergement,😃,17/06/2024,m.lallement@otisud.com,Traitée,25/06/2024 00:00:00,,fb45d590,;
26953644,aebab274,,Labels et classements étoiles,,demande conseils au niveau de GDF : a pour projet de se labelliser,😃,17/06/2024,m.lallement@otisud.com,Traitée,17/06/2024 00:00:00,,c9a5acce,;
07a06710,b132c6e0,,Accompagnement Taxe de séjour,,mail plateforme TDS : souhaite modifier sa déclaration de novembre 2023 (des séjours sont manquants),🤔,17/06/2024,m.lallement@otisud.com,Traitée,17/06/2024 00:00:00,,3a3f3d60,;
34730560,HoJo8268Xl,,Accompagnement Taxe de séjour,,renouvellement de classement à faire > en attente de la décision de classement,🤔,17/06/2024,m.lallement@otisud.com,Traitée,18/06/2024 00:00:00,,recbTjQjQZULrhTNx,;
1c50c569,c70f3227,,Promotion SIT (reunion.fr),,Fabien souhaite mettre à jour sa fiche,😃,21/06/2024,n.chevalier@otisud.com,Traitée,21/06/2024 00:00:00,,6e009b41,;
"4189850d,HeDe69965L,,""Problème  juridique, Sirene"",,s'est rendu compte que la maison des hôtes n'est pas dans la bonne catégorie : ce n'est pas un MT mais une chambre d'hôtes!,🤔,21/06/2024,m.lallement@otisud.com,Traitée,27/06/2024 00:00:00,,recDHjG1lQVPlasLV,";
"7b52a110,HeDe69965L,,Labels et classements étoiles,,""le classement a été renouvelé, mais 2 étoiles"",🤔,21/06/2024,m.lallement@otisud.com,Traitée,27/06/2024 00:00:00,,recD5BtUZul1AMUmq,";
6ca18a91,BaDa2000XG,,Accompagnement Taxe de séjour,,mise à jour du dossier : augmentation de la capacité + enregistrement classement 4 étoiles,🤔,21/06/2024,m.lallement@otisud.com,Traitée,21/06/2024 00:00:00,,rec5vqdPwSdrFzsvs,;
"1c3d11c2,BaDa2000XG,,Modification infos BDD,,""MAJ BDD à faire pour l'hôtel, le SPA et le resto"",🤔,21/06/2024,m.lallement@otisud.com,Traitée,21/06/2024 00:00:00,,rec5vqdPwSdrFzsvs,";
1f8fa5a9,BaDa2000XG,,Partenaire d'une action B To C,,Sponsoring fête Vacoa,😃,24/06/2024,m.lauret@otisud.com,Traitée,24/06/2024 00:00:00,,rec5vqdPwSdrFzsvs,;
6c9255c5,663bdba2,,Partenaire d'une action B To C,,Sponsoring fête Vacoa + appel presta sans réponse donc traité par Mellie,😃,24/06/2024,m.lauret@otisud.com,Traitée,24/06/2024 00:00:00,,8acd55dc,;
c36d2504,663bdba2,,Autres,,Demande renseignements nuitée pour séminaire OTISUD,😃,24/06/2024,m.lauret@otisud.com,Traitée,24/06/2024 00:00:00,,8acd55dc,;
e2e972a6,b962756d,,Accompagnement Taxe de séjour,,mail sur la plateforme TDS pr savoir si airbnb et booking collectent bien la TDS pr elle,🤔,25/06/2024,m.lallement@otisud.com,Traitée,25/06/2024 00:00:00,,03fb5fcc,;
2ef545f6,MoAb17259o,,Accompagnement Taxe de séjour,,M. MOGALIA informe que l'hôtel n'est plus sous sa gestion,🤔,25/06/2024,m.lallement@otisud.com,Traitée,08/07/2024 00:00:00,,recEzS7wrcSBUBnRJ,;
dbfd0db6,BoBe4284fh,,Accompagnement Taxe de séjour,,déclarations manquantes (appel d'Alice),🤔,25/06/2024,m.lallement@otisud.com,Traitée,25/06/2024 00:00:00,,recuP0b6rC8FOEl7B,;
fc75aaac,FiMa0348Ri,,Promotion SIT (reunion.fr),,Monsieur est passé à l'office de st phi pour modif les coordonnées de sa fiche,😃,26/06/2024,n.chevalier@otisud.com,Traitée,26/06/2024 00:00:00,,recSC9OXFUnSkDFs7,;
